number,name,diameter (km),Period (h),a (AU),e,slow,a_mean
6557,Yokonomura,23.69,2.95676,3.1682,0.1639,False,3.12535630047947
6568,Serendip,10.01,24.104,2.5451,0.1498,False,2.516381904185897
6581,Sobers,5.72,6.63467,2.2992,0.0756,False,2.292620207201134
6587,Brassens,4.11,4.66463,2.4553,0.0418,False,2.453154063037466
6590,Barolo,13.11,8.35926,3.0251,0.0787,False,3.0157171830593406
6592,Goya,5.55,3.5523,2.7577,0.1382,False,2.731238053025049
6594,Tasman,8.46,3.83276,2.7793,0.1319,False,2.755017332767489
6595,Munizbarreto,3.32,5.49131,2.43,0.1309,False,2.409091251993374
6598,Modugno,12.41,6.7658,2.6991,0.2264,False,2.629016287303573
6599,Tsuko,3.41,800.9,2.2668,0.1536,False,2.239900130217187
6605,Carmontelle,9.14,118.69,2.8919,0.0502,False,2.8882538496017585
6607,Matsushima,7.36,11.3096,2.623,0.0944,False,2.611286597375815
6608,Davidecrespi,6.98,100.63,2.4518,0.1909,False,2.4067101465103966
6619,Kolya,35.0,10.50072,3.1806,0.1844,False,3.126056783437088
6632,Scoon,3.69,7.0134,2.4122,0.1167,False,2.395717947581896
6639,Marchis,15.52,59.848,3.1579,0.1457,False,3.1242014741622604
6644,Jugaku,14.6,9.4744,3.1956,0.127,False,3.169724322458116
6649,Yokotatakao,7.85,7.55718,2.5335,0.2332,False,2.463648350380216
6653,Feininger,6.17,15.6755,2.912,0.0667,False,2.9055151955747607
6655,Nagahama,20.11,5.22408,2.9948,0.0621,False,2.989019833610121
6659,Pietsch,5.53,12.9889,2.3716,0.1058,False,2.358289227864666
6661,Ikemura,11.28,7.53271,2.3756,0.1483,False,2.349331612861371
6665,Kagawa,12.0,6.7492,3.0054,0.0716,False,2.9976864195518367
6670,Wallach,8.74,4.080523,2.7236,0.2714,False,2.6213741504486148
6671,Concari,15.05,5.22042,2.8946,0.1356,False,2.8678645048781126
6672,Corot,2.14,37.666,2.4118,0.1824,False,2.3713406315230667
6674,Cezanne,12.06,36.565,2.4577,0.1492,False,2.430191059283087
6683,Karachentsov,20.53,14.0056,3.0906,0.0923,False,3.0774069822752947
6686,Hernius,8.57,4.709381,2.9484,0.0808,False,2.93875971866505
6693,1986CC2,9.94,11.3954,2.3748,0.2349,False,2.3083520083050875
6708,Bobbievaile,9.41,12.3448,2.4463,0.1533,False,2.417383988360872
6714,Montreal,9.56,2.65109,2.5537,0.084,False,2.5446745974059946
6719,Gallaj,8.13,4.429487,2.7584,0.0488,False,2.755113560170904
6720,Gifu,21.19,4.23112,3.0965,0.1318,False,3.0694871520679654
6723,Chrisclark,20.47,12.8219,3.2074,0.113,False,3.1868565642227384
6733,1992EF,13.05,11.3583,3.0177,0.068,False,3.0107149935766158
6744,Komoda,3.97,3.105289,2.2589,0.1731,False,2.224800219879743
6746,Zagar,8.29,9.7671,2.6007,0.137,False,2.5761781230425798
6748,Bratton,12.04,161.23,2.4715,0.1591,False,2.440019201275899
6750,Katgert,9.85,9.4293,3.0089,0.1031,False,2.992865559435404
6752,Ashley,10.09,203.24,2.381,0.145,False,2.355836770656023
6754,Burdenko,5.1,2.57803,2.4415,0.1698,False,2.406045864328257
6755,Solov'yanenko,7.08,8.16801,2.4422,0.0483,False,2.4393496446589555
6757,Addibischoff,6.68,2.76529,2.8979,0.0508,False,2.8941583661601133
6761,Haroldconnolly,8.8,12.484,3.1593,0.1219,False,3.135739163262377
6770,Fugate,10.25,6.15127,3.0232,0.0812,False,3.0132168730940783
6783,Gulyaev,6.28,4.00941,2.7643,0.116,False,2.7456388007133348
6784,Bogatikov,6.19,11.5292,2.7932,0.0737,False,2.785603772612655
6786,Doudantsutsuji,15.35,6.43546,3.1201,0.1379,False,3.0902910545879
6794,Masuisakura,33.62,4.588139,3.0893,0.1964,False,3.0291323606518437
6795,Ornskoldsvik,6.08,13.7516,2.6405,0.0924,False,2.629203859742177
6796,Sundsvall,11.07,4.887226,2.7392,0.0389,False,2.7371267229611758
6801,Strekov,4.87,6.16556,2.2075,0.1012,False,2.196166919156875
6813,Amandahendrix,12.61,38.875,3.131,0.1415,False,3.099496678441154
6814,Steffl,6.8,5.43521,2.8281,0.0343,False,2.826435894720652
6817,Pest,4.15,124.77,2.3086,0.1044,False,2.295984399076295
6829,Charmawidor,7.33,27.857,2.8588,0.0363,False,2.856915873035586
6833,1993FC1,7.17,165.7,2.594,0.1512,False,2.5641772792683737
6837,Bressi,8.68,5.74145,2.8565,0.1799,False,2.8098959277569477
6845,Mansurova,4.76,21.599,2.2758,0.1552,False,2.2482242907144947
6852,Nannibignami,4.15,3.02466,2.3946,0.1914,False,2.350328920469841
6861,1991FA3,20.04,19.464,3.1466,0.13,False,3.11989793304781
6862,Virgiliomarcon,31.57,19.4348,3.1738,0.0229,False,3.1729677046406883
6868,Seiyauyeda,18.6,10.63095,2.6606,0.1909,False,2.611670207931137
6870,Pauldavies,2.55,4.48752,1.9272,0.0796,False,1.921084774068491
6879,Hyogo,25.08,19.1098,3.1211,0.1508,False,3.0854080126807975
6882,Sormano,8.1,3.998344,2.5508,0.0844,False,2.541698629604275
6884,Takeshisato,3.32,51.0727,2.2771,0.1267,False,2.25874903763932
6891,Triconia,8.32,18.3495,2.6857,0.0174,False,2.685293407956719
6903,1989XM,7.85,5.44502,2.9281,0.0215,False,2.9274231646616755
6905,Miyazaki,15.18,2.733344,2.6142,0.1526,False,2.5835825809327857
6915,1992HH,7.1,4.763662,2.6043,0.1518,False,2.574119366828992
6921,Janejacobs,5.66,5.0652,2.279,0.0328,False,2.2777737504191586
6939,Lestone,16.62,2.82085,2.5897,0.1408,False,2.563901563656909
6941,Dalgarno,8.82,12.23815,2.7795,0.2086,False,2.718353898863485
6948,Gounelle,3.63,4.83446,2.3959,0.1846,False,2.354723430484298
6955,Ekaterina,16.53,129.49,3.1128,0.1373,False,3.0833202584438495
6972,Helvetius,6.88,16.3085,2.569,0.1568,False,2.5372224364669647
6979,Shigefumi,12.93,12.10791,2.6525,0.1949,False,2.601633322113233
6983,Komatsusakyo,26.89,9.88464,3.2275,0.0874,False,3.2151493198649033
6987,Onioshidashi,5.72,35.721,2.7898,0.0738,False,2.782192388100647
6989,Hoshinosato,16.8,192.03,3.0081,0.0867,False,2.9967728952930095
6990,Toya,16.53,15.6245,3.1418,0.1488,False,3.1068233196627024
6991,Chichibu,4.46,9.4926,2.4016,0.1645,False,2.368883202693995
7001,Noether,6.07,9.58191,2.3798,0.1527,False,2.351891107099006
7022,1992JN4,6.98,5.516054,2.6147,0.0856,False,2.6051029633456673
7023,Heiankyo,9.0,10.8168,2.454,0.1271,False,2.434097834736402
7029,1993XT2,17.96,9.0112,3.2444,0.0317,False,3.24276945771013
7036,Kentarohirata,21.78,11.27519,3.1046,0.2306,False,3.0209267825290014
7037,Davidlean,20.17,29.5988,3.1081,0.1265,False,3.0831314121518365
7043,Godart,5.72,8.45178,2.2447,0.147,False,2.220314683812452
7055,Fabiopagan,6.69,4.16882,2.3496,0.2247,False,2.2895160080824475
7056,Kierkegaard,7.58,61.945,2.8096,0.0801,False,2.8005722853736374
7057,Al-Farabi,4.57,4.289117,2.2622,0.1053,False,2.249623301329066
7067,Kiyose,14.34,67.785,2.9995,0.0722,False,2.9916718281283443
7069,1994YG2,10.2,3.95526,2.4701,0.0458,False,2.4675079497073282
7072,Beijingdaxue,4.17,5.304418,2.4185,0.1682,False,2.384043364289146
7102,Neilbone,22.53,6.17831,3.0894,0.2774,False,2.968155001707257
7104,Manyousyu,6.16,15.8948,2.4826,0.1028,False,2.469447299004529
7106,Kondakov,7.61,7.5969,2.7981,0.1461,False,2.7680759020623316
7107,Peiser,4.82,5.9366,2.3006,0.0897,False,2.291325889915053
7141,Bettarini,6.77,3.369671,2.7869,0.1345,False,2.7615770940301845
7142,Spinoza,21.68,12.40882,3.1532,0.1462,False,3.1193190333012324
7143,Haramura,15.37,3.66767,3.0937,0.1292,False,3.0677703257557463
7151,1971SX3,9.82,5.072053,2.6064,0.1332,False,2.5831748351845345
7167,Laupheim,24.57,7.0445,3.1292,0.2423,False,3.035954145791628
7170,Livesey,9.69,7.54667,2.6985,0.1491,False,2.668336497640745
7171,Arthurkraus,11.02,11.57934,2.3309,0.1803,False,2.292700432882148
7179,Gassendi,7.0,15.5508,2.936,0.1049,False,2.919801427737003
7192,Cieletespace,15.03,6.35582,3.1758,0.0623,False,3.1696309077803564
7196,Baroni,4.86,6.6046,2.3233,0.2055,False,2.273714076774953
7201,Kuritariku,5.47,48.849,2.3536,0.0975,False,2.3423863313774693
7202,Kigoshi,9.92,8.5399,2.7579,0.1964,False,2.7041867534527944
7204,Ondrejov,5.68,4.29605,2.6676,0.0956,False,2.655381941245185
7206,Shiki,9.95,35.958,3.0233,0.0586,False,3.0181045903231145
7211,Xerxes,6.61,13.56669,2.7991,0.1321,False,2.7745697921536534
7212,Artaxerxes,2.69,5.38949,2.3027,0.1159,False,2.287181844907531
7231,Porco,21.64,33.959,3.1658,0.0616,False,3.1597878822198875
7238,Kobori,4.86,17.2234,2.3194,0.1114,False,2.3049632396541715
7254,Kuratani,3.3,152.63,2.157,0.1424,False,2.1350184308838553
7265,Edithmuller,3.4,25.727,2.4402,0.1176,False,2.4232675631190728
7269,Alprokhorov,8.1,43.464,2.9992,0.0692,False,2.9920103379512697
7270,Punkin,16.55,7.5333,3.2032,0.1703,False,3.156408493622997
7272,Darbydyar,8.04,30.3876,2.7814,0.1313,False,2.75732053128889
7274,Washioyama,10.51,7.0964,2.326,0.1952,False,2.2812558026580363
7276,Maymie,3.78,104.75,2.1939,0.137,False,2.1732138209494045
7282,1989BC,16.04,4.64866,2.757,0.1591,False,2.721882637231501
7285,Seggewiss,7.03,3.45989,2.5748,0.161,False,2.541210205191251
7288,1991FE1,5.47,4.88875,2.2654,0.1401,False,2.2430571734361004
7289,Kamegamori,5.35,3.831182,2.3187,0.1072,False,2.3053384371370877
7292,Prosperin,4.25,5.58891,2.3902,0.0714,False,2.384099643225996
7303,1993FS1,12.85,3.652174,3.0383,0.1154,False,3.0180014300565143
7308,Hattori,12.61,5.89428,3.0676,0.0574,False,3.0625423277208013
7310,1995OL1,9.26,7.3406,2.6301,0.1959,False,2.579138861388656
7312,1996AT3,7.97,5.6799,2.7645,0.131,False,2.740676556919796
7314,Pevsner,14.26,143.499,3.1278,0.1621,False,3.0864327678424646
7318,Dyukov,7.7,4.856335,2.6118,0.1443,False,2.584464865361898
7321,Minervahoyt,5.22,82.1,2.5318,0.1191,False,2.513779315783853
7322,Lavrentina,21.22,4.16715,3.1906,0.1175,False,3.1684983389738033
7329,Bettadotto,7.42,9.0043,2.6793,0.1519,False,2.648209046585003
7331,Balindblad,24.49,14.7396,3.1815,0.0368,False,3.179345012880383
7333,Bec-Borsenberger,8.21,12.73012,2.5782,0.1444,False,2.551178913202536
7340,1991UA2,5.57,10.6983,2.8323,0.0641,False,2.8264753194335195
7343,Ockeghem,3.89,3.754939,2.1926,0.1315,False,2.1735598355546575
7346,Boulanger,7.38,16.668,2.8759,0.0435,False,2.8731777507086607
7354,Ishiguro,7.54,6.2222,3.158,0.1599,False,3.117366702317576
7360,Moberg,7.74,4.58461,2.251,0.139,False,2.2291481497825574
7361,Endres,5.2,5.88431,2.6727,0.0585,False,2.6681227567385832
7373,Stashis,9.93,22.888,3.1418,0.1577,False,3.1024868710899227
7388,Marcomorelli,16.9,46.375,3.1336,0.136,False,3.104485212082003
7396,Brusin,7.63,3.07904,2.9228,0.0628,False,2.9170307783828084
7397,1986QS,7.16,2.81052,2.7835,0.1322,False,2.759069394985619
7402,1987YH,18.82,16.37638,2.78,0.1959,False,2.7261343806929252
7405,1988FF,19.13,9.0664,2.7676,0.1932,False,2.7154567438631565
7411,1990QQ1,20.02,3.73889,3.1429,0.2011,False,3.078692807094742
7427,1992VD,6.08,4.67352,2.6476,0.0482,False,2.644522706525875
7428,Abekuniomi,5.18,86.553,2.5757,0.1454,False,2.5483279148755624
7429,Hoshikawa,7.78,25.4135,2.8607,0.0602,False,2.855511649421879
7432,1993HL5,16.59,6.9571,3.0825,0.1394,False,3.052402943633057
7437,Torricelli,3.53,10.84695,2.3476,0.0838,False,2.339342537503635
7450,Shilling,17.35,167.57,2.6185,0.1653,False,2.5824781649555524
7456,Doressoundiram,10.71,14.7834,2.6232,0.2736,False,2.523108034891778
7457,Veselov,13.47,12.20043,2.7399,0.0411,False,2.737584888669973
7459,Gilbertofranco,5.76,6.14213,2.5976,0.2059,False,2.5419413225790035
7468,Anfimov,9.97,5.65126,3.0443,0.0887,False,3.032300547065718
7475,Kaizuka,4.18,2.68966,2.2836,0.1205,False,2.2669601539933515
7476,Ogilsbie,19.0,3.9185,3.1542,0.2824,False,3.02581378491219
7477,1993LC,7.29,74.092,2.6308,0.143,False,2.6037624487308055
7478,Hasse,4.51,48.842,2.8615,0.055,False,2.8571687032259314
7479,1994EC1,4.02,2.03659,2.2648,0.1367,False,2.243539172674419
7481,SanMarcello,11.17,176.236,2.9222,0.0767,False,2.913591830517805
7485,Changchun,10.79,10.2349,2.8617,0.1604,False,2.824646982807193
7504,Kawakita,10.3,35.989,3.1866,0.2084,False,3.1166339907076424
7509,Gamzatov,3.87,248.37,2.2186,0.1451,False,2.1951205451127964
7517,Alisondoane,9.99,9.70943,2.4473,0.2461,False,2.372031924992351
7521,1990QS2,7.61,4.55967,2.9014,0.0455,False,2.8983951323124164
7531,Pecorelli,4.37,3.33957,2.3403,0.1333,False,2.3194145396619468
7536,Fahrenheit,25.38,51.3719,2.8492,0.1533,False,2.8155215875558177
7537,Solvay,10.51,9.2723,3.1231,0.1361,False,3.094039880737433
7540,1997AK21,5.68,2.93616,2.4604,0.111,False,2.445195727687385
7550,Woolum,3.07,3.14323,2.2902,0.1494,False,2.26449671975506
7556,Perinaldo,9.6,159.102,2.9069,0.0887,False,2.895442124713509
7564,Gokumenon,8.53,30.589,2.7675,0.2439,False,2.683922570130226
7571,WeisseRose,23.1,7.51323,3.1079,0.1539,False,3.07087381084281
7576,1990BN,6.87,3.08537,2.7854,0.1334,False,2.760504870722751
7585,1991PK8,22.57,9.47919,3.184,0.1023,False,3.167295438853433
7588,1992FJ1,43.13,35.3866,3.2019,0.1488,False,3.1662542450913516
7595,Vaxjo,15.65,23.403,2.7987,0.1778,False,2.7541073167996744
7598,1994CS,9.15,17.5233,3.0292,0.245,False,2.936879309791943
7601,1994US1,7.27,3.67727,2.5941,0.0893,False,2.5837359844537526
7607,Billmerline,16.63,38.7801,2.7827,0.0472,False,2.7795985664784344
7612,1996CN2,26.01,26.033,3.1681,0.0621,False,3.1619853528984314
7616,Sadako,14.32,11.0087,3.0003,0.0761,False,2.991599701714919
7618,Gotoyukichi,5.68,2.98465,2.7399,0.0777,False,2.7316166934565596
7632,Stanislav,4.57,5.29072,2.2254,0.1106,False,2.2117471729872342
7643,1988VQ1,2.87,46.441,2.2952,0.1527,False,2.2682832460768294
7645,Pons,4.05,35.407,2.3722,0.1805,False,2.333236578069097
7650,Kaname,18.25,18.17686,2.9379,0.0349,False,2.9361102590638617
7652,1991RL5,10.02,5.251977,3.0439,0.1755,False,2.996656939924922
7655,Adamries,4.21,22.934,2.4193,0.1636,False,2.386704180418187
7667,1995BL3,12.0,27.9,3.0067,0.0846,False,2.9959209620554224
7684,Marioferrero,6.34,17.26955,2.7949,0.073,False,2.7874430411459015
7694,Krasetin,11.73,117.94,3.047,0.1206,False,3.024760506550686
7696,Liebe,5.03,13.9199,2.7231,0.0517,False,2.719458291520678
7700,RoteKapelle,3.22,3.76401,2.6781,0.111,False,2.661550430141272
7715,Leonidarosino,6.63,5.00154,2.5977,0.077,False,2.589987669753582
7724,Moroso,4.42,6.26115,2.2553,0.1878,False,2.2151721005295015
7732,1978VE9,7.75,3.39684,2.931,0.1014,False,2.9158928545178817
7735,Scorzelli,6.72,7.5018,2.7577,0.1278,False,2.7350867487799935
7738,Heyman,3.86,6.66876,2.2502,0.1524,False,2.2239151795621543
7756,Scientia,16.19,46.329,3.1605,0.0126,False,3.1602491095517626
7757,Kameya,6.01,85.95,2.2936,0.2332,False,2.2303626826256417
7760,1990RW3,4.94,25.964,2.4075,0.1564,False,2.3778728203819064
7774,1992UU2,4.38,3.86723,2.2643,0.1638,False,2.2337173863605315
7779,Susanring,4.66,2.19003,2.3535,0.2622,False,2.2711594000661224
7783,1994JD,2.6,31.8661,1.9343,0.0806,False,1.9280068080624153
7794,Sanvito,4.56,5.78732,2.3019,0.1078,False,2.288485909571472
7796,Jaracimrman,12.54,5.09965,2.6647,0.1749,False,2.6236268535942067
7811,Zhaojiuzhang,7.27,3.3557,2.6777,0.143,False,2.650180442818336
7813,Anderserikson,6.49,13.2886,2.6011,0.1405,False,2.5752988529264518
7829,Jaroff,2.88,4.40217,1.9519,0.0643,False,1.9478607651160775
7834,1993JL,11.57,23.3599,2.5926,0.1601,False,2.559157534919633
7835,Myroncope,10.75,7.43019,2.5509,0.2544,False,2.4669730556523954
7836,1993TG,11.42,28.43,3.0447,0.2179,False,2.9715392112347403
7837,Mutsumi,15.26,14.30442,2.6179,0.2661,False,2.5235127384568967
7838,Feliceierman,15.38,18.1136,3.1464,0.0326,False,3.144727621515642
7856,Viktorbykov,13.85,184.59,3.1872,0.1191,False,3.164514351554742
7859,Lhasa,16.0,10.7035,2.7633,0.1064,False,2.747613873747799
7860,Zahnle,3.43,5.45243,2.2624,0.0993,False,2.251218180870983
7862,Keikonakamura,6.37,31.084,2.8402,0.0432,False,2.8375485149214117
7868,Barker,18.43,11.2358,2.683,0.1683,False,2.6447292093726325
7896,Svejk,17.13,16.20582,3.1445,0.1658,False,3.1009782297791757
7898,Ohkuma,4.94,132.358,2.2062,0.1469,False,2.1822657047937564
7901,Konnai,3.75,5.16607,2.5811,0.1578,False,2.5487616387818894
7902,Hanff,6.91,7.42756,2.8719,0.0468,False,2.8687532008661525
7903,Albinoni,6.79,24.117,3.0285,0.043,False,3.0256988563222467
7908,Zwingli,3.97,278.5,2.3503,0.0871,False,2.3413678573120715
7909,Ziffer,11.77,11.883,3.1595,0.1641,False,3.1166688969429197
7913,Parfenov,7.3,12.3904,2.8918,0.0342,False,2.890108322715916
7915,Halbrook,2.64,4.98055,2.3107,0.0945,False,2.3003592976251945
7916,Gigiproietti,3.55,3.46752,2.3659,0.2129,False,2.3116593627059303
7936,Mikemagee,3.43,7.8377,2.3208,0.1054,False,2.3078729282402484
7938,1990SL2,4.23,5.35939,2.3223,0.1594,False,2.2926072582777572
7941,1991NE1,21.61,57.463,3.1739,0.0339,False,3.1720757369244916
7943,1991PQ12,17.11,362.4,3.1519,0.1313,False,3.124612994380331
7956,Yaji,10.91,3.54516,3.0951,0.1331,False,3.0675616982841607
7957,Antonella,5.13,5.09485,2.773,0.1351,False,2.747577048928148
7964,1995DD2,7.98,10.22552,2.7603,0.1277,False,2.7377009828241112
7965,Katsuhiko,23.86,5.38992,2.4388,0.2518,False,2.3602201398193294
7966,Richardbaum,3.8,4.67828,2.3721,0.1901,False,2.3288441219864495
7975,1974FD,10.77,5.12599,2.9988,0.0814,False,2.9888485236576674
8006,Tacchini,6.46,6.20083,2.6599,0.0318,False,2.6585547611861537
8009,Beguin,5.89,3.2853,2.7724,0.2805,False,2.6610992999083596
8012,1990HO3,8.71,10.9051,3.0944,0.1473,False,3.060645855466095
8024,Robertwhite,1.69,7.0655,1.9671,0.0837,False,1.960197443059012
8025,Forrestpeterson,6.66,4.09143,2.7414,0.1316,False,2.7175577706844254
8027,Robertrushworth,26.81,90.05,3.2079,0.1561,False,3.168575177063789
8028,Joeengle,21.3,8.652,3.1126,0.1893,False,3.0563220104657765
8041,Masumoto,8.95,19.8767,2.6243,0.1379,False,2.599227849926293
8042,1994AX2,8.18,8.1322,3.0162,0.1307,False,2.990326926749536
8043,Fukuhara,4.6,22.7606,2.3332,0.1,False,2.321504688257166
8044,Tsuchiyama,11.14,8.82,2.3978,0.1477,False,2.371501430207538
8047,Akikinoshita,5.61,6.343,2.3664,0.1528,False,2.3386116784232804
8049,1996FL2,6.58,3.21143,2.8984,0.0584,False,2.8934531950017384
8059,Deliyannis,11.98,6.00421,2.6362,0.147,False,2.607561620468832
8062,Okhotsymskij,17.14,5.28191,2.3867,0.1637,False,2.35450381606958
8066,Poldimeri,20.47,18.4217,3.1908,0.0775,False,3.1812031968472243
8080,Intel,7.84,3.53322,2.8623,0.2343,False,2.78262599926241
8082,Haynes,8.16,2.76144,2.6176,0.1018,False,2.604001268002375
8084,Dallas,13.1,5.93626,3.0755,0.2651,False,2.9654614513163877
8091,1992BG,10.81,8.56456,2.3301,0.1919,False,2.2867938898747484
8093,1992UZ2,6.54,92.29,2.8993,0.0521,False,2.8953623816501004
8094,1992UG3,6.64,10.2246,2.8981,0.0437,False,2.895331441301638
8117,Yuanlongping,10.2,656.0,3.0279,0.1021,False,3.0120766190953727
8120,Kobe,3.09,5.8598,2.4218,0.1491,False,2.3947294163373565
8126,Chanwainam,13.75,6.18218,2.7796,0.1947,False,2.7264063487988848
8134,Minin,3.96,15.1855,2.4262,0.1548,False,2.396954169044628
8140,Hardersen,8.15,18.4172,2.7334,0.0535,False,2.729485359747949
8141,Nikolaev,5.63,439.2,2.3778,0.2805,False,2.2823409015012617
8142,Zolotov,4.02,4.32341,2.4051,0.1832,False,2.3643952780808326
8146,Jimbell,25.47,5.36309,2.8061,0.223,False,2.7354380374894087
8147,Colemanhawkins,8.84,6.38562,2.642,0.2652,False,2.5473990277358274
8150,Kaluga,19.58,13.7319,3.2109,0.1159,False,3.189261382643675
8153,Gattacceca,4.93,12.4948,2.3946,0.1925,False,2.349813732498759
8170,1991PZ11,6.9,14.4758,2.6498,0.1458,False,2.6214844640676573
8175,Boerhaave,9.79,46.052,3.008,0.0371,False,3.0059291665356587
8181,Rossini,13.75,13.2556,2.7465,0.0786,False,2.738002972523951
8186,1992WP3,9.88,5.72929,3.0503,0.0918,False,3.037420001793026
8195,1993UC1,8.14,7.8615,2.4585,0.1159,False,2.441931891130049
8203,Jogolehmann,14.42,4.02021,3.1458,0.1118,False,3.1260781245042173
8213,1995FE,4.96,2.91094,2.3839,0.234,False,2.3177148229187385
8229,Kozelsky,16.25,4.192906,3.0893,0.1779,False,3.040021250253514
8233,Asada,12.24,20.999,2.3788,0.2181,False,2.3215337834300325
8250,Cornell,9.05,7.04108,3.1299,0.1992,False,3.0671732242682075
8261,Ceciliejulie,11.26,13.98634,3.0368,0.1608,False,2.9972821551852347
8274,Soejima,3.39,61.86,2.274,0.1758,False,2.2385845051575246
8278,1991JJ,10.55,75.056,2.5938,0.1616,False,2.559707980213898
8281,1991PC18,19.29,12.6538,2.8061,0.0657,False,2.80003719912522
8292,1992SU14,14.53,19.8022,2.725,0.1382,False,2.69885183105242
8304,Ryomichico,4.88,14.6336,2.4579,0.1524,False,2.4291890142413206
8316,Wolkenstein,16.85,4.5636,2.9947,0.0908,False,2.982329337608451
8329,Speckman,14.29,396.61,3.1828,0.1521,False,3.1457684710367584
8330,Fitzroy,12.57,5.74534,3.1743,0.1259,False,3.149041896756425
8347,Lallaward,5.41,5.42848,2.5563,0.0838,False,2.547308454856254
8354,1989RF,19.35,8.3152,3.1827,0.1468,False,3.148219246685572
8359,1989WD,8.22,2.891026,2.35,0.1063,False,2.3366851439539307
8361,1990JN1,6.28,3.60154,2.8299,0.0434,False,2.827233600605391
8362,1990QM1,11.32,380.2,3.1647,0.1636,False,3.122061224225783
8364,1990RE5,11.02,2.65229,2.9782,0.1317,False,2.9522587452028115
8376,1992OZ9,31.68,16.7117,3.9659,0.19,False,3.89365752378904
8380,Tooting,12.13,36.8936,2.7481,0.1098,False,2.731484166089142
8381,Hauptmann,5.66,4.69563,2.4664,0.1068,False,2.452293483890395
8382,Mann,4.04,66.4,2.6118,0.0867,False,2.6019651766650984
8391,Kring,7.96,20.7336,3.1258,0.1034,False,3.109045256945032
8393,Tetsumasakamoto,5.55,6.42345,2.274,0.1417,False,2.251054538169691
8397,Chiakitanaka,7.44,4.42215,2.5847,0.152,False,2.5546670616392735
8402,1994GH9,13.06,13.57748,2.6226,0.2661,False,2.528043281972977
8410,Hiroakiohno,13.9,4.55687,3.2079,0.1701,False,3.161150650994482
8417,Lancetaylor,4.16,3.58649,2.2125,0.1451,False,2.1890851014432804
8420,Angrogna,7.08,8.12956,2.6017,0.1622,False,2.567248037378129
8424,Toshitsumita,5.18,5.68712,2.3994,0.1592,False,2.3687988975510628
8443,Svecica,12.05,20.9926,2.796,0.2872,False,2.678206305099471
8454,Micheleferrero,11.87,6.7119,2.6155,0.101,False,2.602125446362982
8475,Vsevoivanov,17.44,232.39,3.0755,0.2444,False,2.9822339311722614
8478,1987DO6,23.8,40.3459,3.0666,0.0608,False,3.0609266939911324
8493,Yachibozu,9.14,5.28947,2.4784,0.1916,False,2.432482923434639
8499,1990SC13,8.45,5.99757,2.9073,0.0419,False,2.9047468364413693
8501,Wachholz,9.39,3.96756,3.0241,0.1035,False,3.007858930679442
8502,Bauhaus,9.57,3.06369,2.9876,0.078,False,2.978497855316361
8509,1991FV2,2.68,9.0127,2.3379,0.1818,False,2.2989401301658012
8510,1991PT8,7.65,3.99893,2.9824,0.1067,False,2.9653742542553503
8520,1992EC12,14.49,41.952,3.1928,0.0591,False,3.1872192006853766
8528,1992SC24,4.04,5.02116,2.384,0.1101,False,2.369506507594659
8532,1992YW3,11.06,112.613,2.8003,0.2297,False,2.72542412467128
8535,Pellesvanslos,11.81,5.70032,3.1455,0.1535,False,3.1082215714178
8537,Billochbull,11.54,6.7509,3.0388,0.0958,False,3.0248233517052925
8538,Gammelmaja,12.21,3.089816,3.0145,0.07,False,3.0071054054979514
8552,Hyoichi,8.91,6.505,2.7979,0.1771,False,2.753673209141664
8563,1995US,15.13,3.1977,2.9717,0.0312,False,2.9702532620121196
8564,Anomalocaris,19.69,20.3348,3.2317,0.1284,False,3.2049494777808776
8571,Taniguchi,6.15,5.30387,2.8532,0.0656,False,2.8470542076060292
8573,Ivanka,10.71,8.03312,2.9807,0.1396,False,2.95151292048388
8586,Epops,14.61,6.30029,3.199,0.158,False,3.158817719438081
8590,Pygargus,11.45,17.7553,3.2133,0.1444,False,3.1796226831873824
8594,Albifrons,3.15,5.15003,2.4586,0.1508,False,2.430484169035599
8597,Sandvicensis,5.3,14.4425,2.6869,0.1486,False,2.6570683863922744
8598,Tetrix,9.72,299.3,3.1598,0.1491,False,3.12448014276273
8600,Arundinaceus,4.41,2.40106,2.4426,0.185,False,2.40043711057778
8606,1971UG,9.82,2.65761,2.8509,0.0342,False,2.849232248852205
8618,Sethjacobson,8.05,6.7485,3.1995,0.0054,False,3.199453350949926
8629,Chucklorre,8.04,7.2558,3.1591,0.1389,False,3.128476986710144
8633,Keisukenagao,7.6,4.857162,3.1501,0.1904,False,3.092473947048977
8636,Malvina,4.94,16.986,2.342,0.0651,False,2.337032021115321
8640,Ritaschulz,6.44,11.1254,2.7484,0.0999,False,2.7346510806525526
8641,1987BM1,13.63,10.7411,3.0088,0.139,False,2.9795917161553795
8650,1989TJ2,4.64,4.15857,2.276,0.1428,False,2.252674561457149
8660,Sano,14.87,21.5677,3.2435,0.0595,False,3.237753509049436
8661,Ratzinger,13.39,4.30101,3.005,0.0616,False,2.9992932548078723
8675,1991YZ,9.95,5.26079,3.0161,0.0755,False,3.0074914527373466
8681,Burs,12.61,8.3545,3.0529,0.1359,False,3.0245769020481874
8693,Matsuki,5.94,6.09581,2.4062,0.1215,False,2.3883735026119997
8700,Gevaert,14.52,4.91175,3.2025,0.1629,False,3.159722877593451
8703,Nakanotadao,4.54,6.65432,2.3266,0.0856,False,2.3180604101885605
